Rank,Word,Word in English,Happiness Score,Standard Deviation of Ratings
3439.0,maintaining,maintaining,5.8,1.5
3440.0,manufacture,manufacture,5.8,1.43
3441.0,occupation,occupation,5.8,1.58
3442.0,provinces,provinces,5.8,1.34
3443.0,quantity,quantity,5.8,1.32
3444.0,sentiment,sentiment,5.8,1.9
3445.0,natives,natives,5.79,1.46
3446.0,thirty,thirty,5.79,1.17
3447.0,arch,arch,5.79,1.31
3448.0,actions,actions,5.78,0.89
3449.0,added,added,5.78,1.3
3450.0,additional,additional,5.78,1.25
3451.0,admission,admission,5.78,1.04
3452.0,ahhhh,ahhhh,5.78,1.84
3453.0,ambassador,ambassador,5.78,1.57
3454.0,amber,amber,5.78,1.5
3455.0,anna,anna,5.78,1.27
3456.0,annie,annie,5.78,1.49
3457.0,attributes,attributes,5.78,1.02
3458.0,auction,auction,5.78,1.54
3459.0,aware,aware,5.78,1.47
3460.0,backup,backup,5.78,1.37
3461.0,britain,britain,5.78,1.88
3462.0,carefully,carefully,5.78,1.53
3463.0,century,century,5.78,1.46
3464.0,challenge,challenge,5.78,1.72
3465.0,characters,characters,5.78,1.4
3466.0,colleague,colleague,5.78,1.37
3467.0,containing,containing,5.78,1.0
3468.0,contest,contest,5.78,1.4
3469.0,convince,convince,5.78,1.13
3470.0,downtown,downtown,5.78,1.52
3471.0,drives,drives,5.78,1.4
3472.0,ebay,ebay,5.78,1.78
3473.0,egyptian,egyptian,5.78,1.56
3474.0,entering,entering,5.78,1.02
3475.0,featuring,featuring,5.78,1.04
3476.0,fed,fed,5.78,1.49
3477.0,fibers,fibers,5.78,1.28
3478.0,fitted,fitted,5.78,1.39
3479.0,flows,flows,5.78,1.36
3480.0,founding,founding,5.78,1.46
3481.0,frequent,frequent,5.78,1.11
3482.0,having,having,5.78,1.02
3483.0,hd,hd,5.78,1.3
3484.0,hosted,hosted,5.78,1.33
3485.0,hottest,hottest,5.78,2.19
3486.0,intervals,intervals,5.78,1.3
3487.0,inventory,inventory,5.78,1.46
3488.0,lift,lift,5.78,1.04
3489.0,link,link,5.78,1.11
3490.0,lot,lot,5.78,1.37
3491.0,march,march,5.78,1.28
3492.0,mare,mare,5.78,1.36
3493.0,morality,morality,5.78,1.8
3494.0,newton,newton,5.78,1.02
3495.0,optical,optical,5.78,1.13
3496.0,passages,passages,5.78,1.23
3497.0,plasma,plasma,5.78,1.56
3498.0,plates,plates,5.78,1.33
3499.0,poker,poker,5.78,1.61
3500.0,pops,pops,5.78,1.71
3501.0,possibly,possibly,5.78,1.2
3502.0,realized,realized,5.78,1.46
3503.0,record,record,5.78,1.4
3504.0,resident,resident,5.78,1.09
3505.0,respond,respond,5.78,1.06
3506.0,rural,rural,5.78,1.66
3507.0,shuttle,shuttle,5.78,0.93
3508.0,society,society,5.78,1.42
3509.0,texts,texts,5.78,1.4
3510.0,total,total,5.78,0.95
3511.0,trying,trying,5.78,1.17
3512.0,uploaded,uploaded,5.78,1.13
3513.0,various,various,5.78,0.86
3514.0,volume,volume,5.78,1.5
3515.0,wheel,wheel,5.78,0.93
3516.0,woo,woo,5.78,1.54
3517.0,workers,workers,5.78,1.18
3518.0,workout,workout,5.78,2.08
3519.0,yess,yess,5.78,1.8
3520.0,sober,sober,5.78,1.98
3521.0,components,components,5.78,1.37
3522.0,defined,defined,5.78,1.21
3523.0,flashing,flashing,5.78,1.65
3524.0,momento,momento,5.78,1.65
3525.0,movin,movin,5.78,1.28
3526.0,rollin,rollin,5.78,1.4
3527.0,rover,rover,5.78,1.5
3528.0,vessel,vessel,5.78,1.25
3529.0,printing,printing,5.77,1.36
3530.0,spatial,spatial,5.77,1.17
3531.0,corresponding,corresponding,5.77,1.11
3532.0,accord,accord,5.76,1.24
3533.0,afterwards,afterwards,5.76,1.14
3534.0,apparatus,apparatus,5.76,1.24
3535.0,approaching,approaching,5.76,1.22
3536.0,boston,boston,5.76,1.49
3537.0,brands,brands,5.76,1.1
3538.0,characteristic,characteristic,5.76,1.12
3539.0,city,city,5.76,1.55
3540.0,coach,coach,5.76,1.24
3541.0,commission,commission,5.76,1.65
3542.0,continue,continue,5.76,1.02
3543.0,continuing,continuing,5.76,1.22
3544.0,days,days,5.0,0.0
3545.0,deeply,deeply,5.76,1.6
3546.0,describes,describes,5.76,1.08
3547.0,diana,diana,5.76,1.39
3548.0,discussing,discussing,5.76,1.72
3549.0,do,do,5.76,1.06
3550.0,eastern,eastern,5.76,1.42
3551.0,emotion,emotion,5.76,1.55
3552.0,ensemble,ensemble,5.76,1.22
3553.0,episode,episode,5.76,1.3
3554.0,essentially,essentially,5.76,0.96
3555.0,everywhere,everywhere,5.76,0.94
3556.0,experiment,experiment,5.76,1.27
3557.0,facilities,facilities,5.76,1.45
3558.0,functions,functions,5.76,1.24
3559.0,ginger,ginger,5.76,1.77
3560.0,glass,glass,5.76,1.22
3561.0,greece,greece,5.76,1.61
3562.0,historical,historical,5.76,2.06
3563.0,horny,horny,5.76,2.02
3564.0,install,install,5.76,1.44
3565.0,jessica,jessica,5.76,1.49
3566.0,just,just,5.76,1.62
3567.0,lamp,lamp,5.76,0.98
3568.0,lincoln,lincoln,5.76,1.39
3569.0,magnitude,magnitude,5.76,1.42
3570.0,maintain,maintain,5.76,1.04
3571.0,major,major,5.76,1.42
3572.0,makers,makers,5.76,1.0
3573.0,makeup,makeup,5.76,1.77
3574.0,manor,manor,5.76,1.38
3575.0,manual,manual,5.76,1.36
3576.0,mechanisms,mechanisms,5.76,1.12
3577.0,michelle,michelle,5.76,1.42
3578.0,motion,motion,5.76,1.41
3579.0,outfit,outfit,5.76,1.61
3580.0,oxford,oxford,5.76,1.36
3581.0,payments,payments,5.76,2.14
3582.0,permitted,permitted,5.76,1.64
3583.0,preparing,preparing,5.76,1.41
3584.0,preview,preview,5.76,1.02
3585.0,privately,privately,5.76,1.55
3586.0,probability,probability,5.76,1.25
3587.0,producers,producers,5.76,1.2
3588.0,products,products,5.76,0.77
3589.0,ps3,ps3,5.76,1.3
3590.0,publication,publication,5.76,1.29
3591.0,race,race,5.76,1.44
3592.0,rachel,rachel,5.76,1.52
3593.0,referring,referring,5.76,1.17
3594.0,remix,remix,5.76,1.46
3595.0,representing,representing,5.76,1.1
3596.0,republic,republic,5.76,1.59
3597.0,sees,sees,5.76,1.41
3598.0,selling,selling,5.76,1.59
3599.0,slide,slide,5.76,1.22
3600.0,species,species,5.76,0.98
3601.0,staying,staying,5.76,1.35
3602.0,supplied,supplied,5.76,1.32
3603.0,supply,supply,5.76,1.02
3604.0,things,things,5.76,0.94
3605.0,tokyo,tokyo,5.76,1.53
3606.0,viewing,viewing,5.76,1.42
3607.0,vital,vital,5.2,0.4
3608.0,voice,voice,5.76,1.06
3609.0,wednesdays,wednesdays,5.76,1.08
3610.0,whisper,whisper,5.76,1.6
3611.0,workshop,workshop,5.76,1.24
3612.0,chiefly,chiefly,5.76,1.25
3613.0,dimensional,dimensional,5.76,1.22
3614.0,handed,handed,5.76,1.38
3615.0,interval,interval,5.76,1.39
3616.0,ladder,ladder,5.76,1.25
3617.0,oooooh,oooooh,5.76,1.55
3618.0,perception,perception,5.76,1.25
3619.0,pupils,pupils,5.76,1.49
3620.0,shield,shield,5.76,1.33
3621.0,thoroughly,thoroughly,5.76,1.44
3622.0,considerably,considerably,5.75,1.08
3623.0,manuscript,manuscript,5.75,1.3
3624.0,symbolic,symbolic,5.74,1.36
3625.0,7pm,7pm,5.74,1.37
3626.0,awake,awake,5.74,1.47
3627.0,booty,booty,5.74,1.95
3628.0,cadillac,cadillac,5.74,1.87
3629.0,call,call,5.0,0.0
3630.0,calling,calling,5.74,1.26
3631.0,catch,catch,5.74,1.38
3632.0,challenges,challenges,5.74,1.5
3633.0,chelsea,chelsea,5.74,1.14
3634.0,chile,chile,5.74,1.35
3635.0,concentrate,concentrate,5.74,1.59
3636.0,deep,deep,5.74,1.4
3637.0,details,details,5.74,1.23
3638.0,diplomacy,diplomacy,5.74,1.7
3639.0,dragon,dragon,5.74,1.85
3640.0,employee,employee,5.74,1.19
3641.0,endorsed,endorsed,5.74,1.41
3642.0,entry,entry,5.74,1.08
3643.0,estates,estates,5.74,1.41
3644.0,everyday,everyday,5.74,1.34
3645.0,expected,expected,5.74,1.12
3646.0,forth,forth,5.74,1.24
3647.0,fundamental,fundamental,5.74,0.96
3648.0,gf,gf,5.74,1.31
3649.0,given,given,5.74,1.44
3650.0,i'm,i'm,5.74,1.58
3651.0,inclined,inclined,5.74,1.32
3652.0,kept,kept,5.74,1.1
3653.0,kinds,kinds,5.74,1.05
3654.0,lace,lace,5.74,1.68
3655.0,mac,mac,5.74,1.35
3656.0,manage,manage,5.74,1.19
3657.0,much,much,5.74,1.32
3658.0,name,name,5.74,1.17
3659.0,newsstands,newsstands,5.74,1.26
3660.0,ninja,ninja,5.74,1.64
3661.0,nite,nite,5.74,1.41
3662.0,observed,observed,5.74,1.03
3663.0,orientation,orientation,5.74,1.31
3664.0,owners,owners,5.74,1.31
3665.0,powder,powder,5.74,1.26
3666.0,presented,presented,5.74,0.99
3667.0,princeton,princeton,5.74,1.59
3668.0,project,project,5.74,1.6
3669.0,prove,prove,5.74,1.05
3670.0,quarters,quarters,5.74,1.21
3671.0,reach,reach,5.74,1.4
3672.0,responded,responded,5.74,1.29
3673.0,rio,rio,5.74,1.34
3674.0,screen,screen,5.0,0.0
3675.0,serves,serves,5.74,1.65
3676.0,settled,settled,5.74,1.55
3677.0,showed,showed,5.74,1.01
3678.0,situated,situated,5.74,1.07
3679.0,spare,spare,5.74,1.51
3680.0,spokeswoman,spokeswoman,5.74,1.19
3681.0,suitcase,suitcase,5.74,1.32
3682.0,suits,suits,5.74,1.01
3683.0,swag,swag,5.74,1.19
3684.0,team's,team's,5.74,1.14
3685.0,thin,thin,5.74,1.38
3686.0,time,time,5.74,1.21
3687.0,todays,todays,5.74,1.44
3688.0,training,training,5.74,1.4
3689.0,transactions,transactions,5.74,0.92
3690.0,treasury,treasury,5.74,1.72
3691.0,walkin,walkin,5.74,1.41
3692.0,warrior,warrior,5.74,2.15
3693.0,wash,wash,5.74,1.19
3694.0,wives,wives,5.74,1.95
3695.0,cave,cave,5.73,1.59
3696.0,involves,involves,5.73,1.04
3697.0,mechanical,mechanical,5.73,1.48
3698.0,sphere,sphere,5.73,1.08
3699.0,structural,structural,5.73,1.24
3700.0,identification,identification,5.73,1.18
3701.0,shell,shell,5.73,1.36
3702.0,nod,nod,5.72,1.19
3703.0,pose,pose,5.72,1.19
3704.0,3g,3g,5.72,1.14
3705.0,9pm,9pm,5.72,0.97
3706.0,adding,adding,5.72,1.26
3707.0,affiliation,affiliation,5.72,1.39
3708.0,alexander,alexander,5.72,1.28
3709.0,apt,apt,5.72,1.18
3710.0,argentina,argentina,5.72,1.88
3711.0,blend,blend,5.72,1.29
3712.0,canal,canal,5.72,1.26
3713.0,card,card,5.72,1.13
3714.0,channels,channels,5.72,1.28
3715.0,click,click,5.72,1.03
3716.0,detailed,detailed,5.72,1.5
3717.0,distinguishable,distinguishable,5.72,1.16
3718.0,dvr,dvr,5.72,1.37
3719.0,ears,ears,5.72,1.25
3720.0,euro,euro,5.72,1.71
3721.0,expanding,expanding,5.72,1.33
3722.0,funky,funky,5.72,1.68
3723.0,goldman,goldman,5.72,1.4
3724.0,happening,happening,5.72,1.01
3725.0,hypothesis,hypothesis,5.72,1.54
3726.0,implementation,implementation,5.72,1.28
3727.0,import,import,5.72,1.34
3728.0,individual,individual,5.72,1.37
3729.0,jewish,jewish,5.72,1.05
3730.0,kathryn,kathryn,5.72,1.09
3731.0,knowin,knowin,5.72,1.31
3732.0,marine,marine,5.72,1.65
3733.0,midtown,midtown,5.72,1.41
3734.0,missouri,missouri,5.72,1.71
3735.0,modification,modification,5.72,1.47
3736.0,move,move,5.72,1.36
3737.0,near,near,5.72,1.6
3738.0,passenger,passenger,5.72,1.07
3739.0,passengers,passengers,5.72,1.05
3740.0,pen,pen,5.72,1.09
3741.0,persuade,persuade,5.72,1.16
3742.0,philadelphia,philadelphia,5.72,1.31
3743.0,plate,plate,5.72,1.07
3744.0,publications,publications,5.72,1.63
3745.0,quietly,quietly,5.72,1.4
3746.0,races,races,5.72,1.31
3747.0,rank,rank,5.72,1.4
3748.0,registered,registered,5.72,1.14
3749.0,responsibility,responsibility,5.72,1.65
3750.0,roles,roles,5.72,1.4
3751.0,satellite,satellite,5.72,1.36
3752.0,script,script,5.72,1.74
3753.0,seek,seek,5.72,1.16
3754.0,signed,signed,5.72,1.09
3755.0,source,source,5.72,1.21
3756.0,spectrum,spectrum,5.72,1.46
3757.0,stage,stage,4.8,1.6
3758.0,surrounds,surrounds,5.72,1.39
3759.0,taxi,taxi,5.72,1.26
3760.0,three,three,5.72,1.11
3761.0,towards,towards,5.72,1.03
3762.0,translation,translation,5.72,1.4
3763.0,ultimately,ultimately,5.72,1.37
3764.0,update,update,5.72,1.49
3765.0,uses,uses,5.72,1.16
3766.0,view,view,5.72,1.13
3767.0,waking,waking,5.72,1.46
3768.0,whiskey,whiskey,5.72,2.64
3769.0,winds,winds,5.72,1.67
3770.0,with,with,5.72,1.18
3771.0,wrap,wrap,5.72,1.18
3772.0,contains,contains,5.71,1.21
3773.0,employer,employer,5.71,1.72
3774.0,fifty,fifty,5.71,1.41
3775.0,immense,immense,5.71,1.65
3776.0,opinions,opinions,5.71,1.54
3777.0,temperatures,temperatures,5.71,1.51
3778.0,fella,fella,5.71,1.74
3779.0,flippin,flippin,5.71,1.54
3780.0,hears,hears,5.71,1.38
3781.0,scope,scope,5.71,1.41
3782.0,soil,soil,5.71,1.65
3783.0,timber,timber,5.71,1.5
3784.0,objective,objective,5.7,1.43
3785.0,willow,willow,5.7,1.88
3786.0,1960's,1960's,5.7,1.39
3787.0,5pm,5pm,5.7,1.15
3788.0,accumulation,accumulation,5.7,1.5
3789.0,android,android,5.7,1.45
3790.0,appointed,appointed,5.7,1.42
3791.0,approximately,approximately,5.7,1.18
3792.0,arrangements,arrangements,5.7,1.23
3793.0,atm,atm,5.7,1.76
3794.0,attribute,attribute,5.7,1.27
3795.0,banner,banner,5.7,1.04
3796.0,become,become,5.7,0.93
3797.0,biggie,biggie,5.7,1.4
3798.0,bunch,bunch,5.7,1.34
3799.0,churches,churches,5.7,2.46
3800.0,contain,contain,5.7,1.18
3801.0,data,data,5.7,1.07
3802.0,demonstrated,demonstrated,5.7,1.15
3803.0,developer,developer,5.7,1.43
3804.0,disc,disc,5.7,1.31
3805.0,discussion,discussion,5.7,1.04
3806.0,dozens,dozens,5.7,1.28
3807.0,driver,driver,5.7,0.89
3808.0,earliest,earliest,5.7,1.54
3809.0,elementary,elementary,5.7,1.36
3810.0,engine,engine,5.7,1.23
3811.0,extremely,extremely,5.7,1.54
3812.0,feat,feat,5.7,1.36
3813.0,feeling,feeling,5.7,1.52
3814.0,fill,fill,5.7,1.23
3815.0,fried,fried,5.7,1.62
3816.0,grade,grade,5.7,1.02
3817.0,hat,hat,5.7,1.3
3818.0,hold,hold,5.7,1.22
3819.0,identical,identical,5.7,1.47
3820.0,jackson,jackson,5.7,1.27
3821.0,january,january,5.7,1.91
3822.0,johnny,johnny,5.7,1.27
3823.0,journal,journal,5.7,1.31
3824.0,manhattan,manhattan,5.7,1.74
3825.0,master,master,5.7,1.52
3826.0,max,max,5.7,1.23
3827.0,michael,michael,5.7,1.22
3828.0,migration,migration,5.7,1.37
3829.0,mild,mild,5.4,0.49
3830.0,mmm,mmm,5.7,1.56
3831.0,multiple,multiple,4.2,1.6
3832.0,noon,noon,5.7,1.31
3833.0,northwest,northwest,5.7,1.2
3834.0,observer,observer,5.7,1.09
3835.0,placing,placing,5.7,1.13
3836.0,pocket,pocket,5.7,1.04
3837.0,prevented,prevented,5.7,1.62
3838.0,rally,rally,5.7,1.25
3839.0,rankings,rankings,5.7,1.57
3840.0,raymond,raymond,5.7,1.39
3841.0,reforms,reforms,5.7,1.53
3842.0,regular,regular,5.7,1.28
3843.0,rolling,rolling,5.7,1.25
3844.0,roman,roman,5.7,1.11
3845.0,running,running,5.7,1.5
3846.0,sippin,sippin,5.7,1.11
3847.0,sonic,sonic,5.7,1.3
3848.0,streaming,streaming,5.7,1.71
3849.0,superbowl,superbowl,5.7,2.05
3850.0,synthesis,synthesis,5.7,1.07
3851.0,thickness,thickness,5.7,1.09
3852.0,thumb,thumb,5.7,1.36
3853.0,tonite,tonite,5.7,1.34
3854.0,vertical,vertical,5.7,0.93
3855.0,walks,walks,5.7,1.56
3856.0,want,want,5.7,1.34
3857.0,wassup,wassup,5.7,1.99
3858.0,watch,watch,5.7,1.25
3859.0,wendy,wendy,5.7,1.18
3860.0,whites,whites,5.7,1.22
3861.0,written,written,5.7,1.27
3862.0,xo,xo,5.7,1.69
3863.0,yaa,yaa,5.7,1.37
3864.0,correlation,correlation,5.69,1.12
3865.0,jungle,jungle,5.69,1.9
3866.0,keepin,keepin,5.69,1.29
3867.0,paragraph,paragraph,5.69,1.28
3868.0,yonder,yonder,5.69,1.56
3869.0,determining,determining,5.69,1.34
3870.0,dusk,dusk,5.69,1.63
3871.0,gal,gal,5.69,1.81
3872.0,hindu,hindu,5.69,1.86
3873.0,mechanism,mechanism,5.69,1.36
3874.0,affiliate,affiliate,5.68,1.25
3875.0,amongst,amongst,5.68,1.28
3876.0,angles,angles,5.68,1.35
3877.0,announce,announce,5.68,0.87
3878.0,appears,appears,5.68,1.08
3879.0,associated,associated,5.68,1.04
3880.0,avenue,avenue,5.68,1.17
3881.0,bars,bars,5.68,1.58
3882.0,be,be,5.68,1.3
3883.0,benjamin,benjamin,5.68,1.22
3884.0,bond,bond,5.68,1.67
3885.0,broadcasting,broadcasting,5.68,1.32
3886.0,button,button,5.68,0.94
3887.0,cabinet,cabinet,5.68,1.13
3888.0,cent,cent,5.68,1.39
3889.0,character,character,5.68,1.49
3890.0,civic,civic,5.68,1.38
3891.0,climb,climb,5.68,1.35
3892.0,clinton,clinton,5.68,1.58
3893.0,countries,countries,5.68,0.98
3894.0,database,database,5.68,1.36
3895.0,degrees,degrees,5.68,1.48
3896.0,direct,direct,5.68,1.33
3897.0,emerged,emerged,5.68,0.94
3898.0,emphasis,emphasis,5.68,1.0
3899.0,enterprises,enterprises,5.68,1.43
3900.0,exchange,exchange,5.68,1.17
3901.0,footage,footage,5.68,1.06
3902.0,foreign,foreign,5.68,1.7
3903.0,formula,formula,5.68,1.35
3904.0,fort,fort,5.68,1.2
3905.0,gaga,gaga,5.68,1.85
3906.0,getting,getting,5.68,1.19
3907.0,graham,graham,5.68,1.15
3908.0,grasp,grasp,5.68,1.33
3909.0,greenwich,greenwich,5.68,1.3
3910.0,grounds,grounds,5.68,1.24
3911.0,jill,jill,5.68,1.32
3912.0,laude,laude,5.68,1.3
3913.0,location,location,5.0,1.67
3914.0,logo,logo,5.68,1.08
3915.0,machines,machines,5.68,1.3
3916.0,managed,managed,5.68,1.13
3917.0,marching,marching,5.68,1.36
3918.0,mars,mars,5.68,0.96
3919.0,merchants,merchants,5.68,1.45
3920.0,mission,mission,5.68,1.35
3921.0,mississippi,mississippi,5.68,1.28
3922.0,moment,moment,5.68,1.11
3923.0,moves,moves,5.68,0.96
3924.0,nearby,nearby,5.68,1.19
3925.0,nuevo,nuevo,5.68,1.17
3926.0,often,often,5.68,1.42
3927.0,organs,organs,5.68,1.45
3928.0,permanent,permanent,5.68,1.48
3929.0,perspectives,perspectives,5.68,1.43
3930.0,physiological,physiological,5.68,1.45
3931.0,playoff,playoff,5.68,1.42
3932.0,portland,portland,5.68,1.2
3933.0,program,program,5.68,1.22
3934.0,publicity,publicity,5.68,1.38
3935.0,publishers,publishers,5.68,1.22
3936.0,pursue,pursue,5.68,1.48
3937.0,response,response,5.68,1.27
3938.0,resume,resume,5.68,1.28
3939.0,role,role,5.68,0.89
3940.0,salt,salt,5.68,1.57
3941.0,seeks,seeks,5.68,1.0
3942.0,sitting,sitting,5.68,1.1
3943.0,southeast,southeast,5.68,1.22
3944.0,speaker,speaker,5.68,1.0
3945.0,speaks,speaks,5.68,1.19
3946.0,spoken,spoken,5.68,1.32
3947.0,stimulus,stimulus,5.68,1.82
3948.0,suggests,suggests,5.68,0.94
3949.0,sydney,sydney,5.68,1.46
3950.0,tot,tot,5.68,1.63
3951.0,trustee,trustee,5.68,1.5
3952.0,usb,usb,5.68,1.02
3953.0,west,west,5.68,1.35
3954.0,moses,moses,5.67,1.53
3955.0,occurring,occurring,5.67,0.92
3956.0,saddle,saddle,5.67,1.45
3957.0,samples,samples,5.67,1.2
3958.0,tail,tail,5.67,1.51
3959.0,thrust,thrust,5.67,1.57
3960.0,vow,vow,5.67,1.41
3961.0,conversion,conversion,5.67,1.29
3962.0,evident,evident,5.67,1.32
3963.0,21st,21st,5.66,1.24
3964.0,8pm,8pm,5.66,1.29
3965.0,absorbed,absorbed,5.66,1.48
3966.0,african,african,5.66,1.76
3967.0,alexandra,alexandra,5.66,1.08
3968.0,among,among,5.66,1.3
3969.0,aspect,aspect,5.66,1.06
3970.0,association,association,5.66,1.24
3971.0,auto,auto,5.66,1.59
3972.0,blue,blue,5.66,1.93
3973.0,bold,bold,5.66,1.79
3974.0,british,british,5.66,1.7
3975.0,casa,casa,5.66,1.27
3976.0,cents,cents,5.66,1.52
3977.0,chose,chose,5.66,1.08
3978.0,claus,claus,5.66,1.32
3979.0,collect,collect,5.66,1.6
3980.0,compete,compete,5.66,1.65
3981.0,concluded,concluded,5.66,1.15
3982.0,conclusion,conclusion,5.66,0.98
3983.0,continues,continues,5.66,1.26
3984.0,coverage,coverage,5.66,1.32
3985.0,cup,cup,5.66,0.96
3986.0,customer,customer,5.66,1.69
3987.0,describe,describe,5.66,1.08
3988.0,developmental,developmental,5.66,1.29
3989.0,digest,digest,5.66,1.49
3990.0,discussions,discussions,5.66,1.59
3991.0,drawn,drawn,5.66,1.24
3992.0,drew,drew,5.66,1.22
3993.0,early,early,5.66,1.24
3994.0,electric,electric,5.66,1.55
3995.0,entrance,entrance,5.66,0.8
3996.0,exchanges,exchanges,5.66,1.19
3997.0,follow,follow,5.66,1.17
3998.0,foundation,foundation,5.66,1.36
3999.0,glove,glove,5.66,1.27
4000.0,gps,gps,5.66,1.0
4001.0,groups,groups,5.66,1.3
4002.0,ham,ham,5.66,1.9
4003.0,immediately,immediately,5.66,1.14
4004.0,indiana,indiana,5.66,1.48
4005.0,indie,indie,5.66,1.76
4006.0,intense,intense,5.66,1.51
4007.0,leopard,leopard,5.66,1.51
4008.0,louisiana,louisiana,5.66,1.36
4009.0,mane,mane,5.66,1.36
4010.0,manufacturing,manufacturing,5.66,1.35
4011.0,members,members,5.66,1.22
4012.0,molecules,molecules,5.66,1.53
4013.0,obama's,obama's,5.66,2.25
4014.0,occupy,occupy,5.66,1.56
4015.0,oooo,oooo,5.66,2.01
4016.0,parkway,parkway,5.66,1.17
4017.0,passed,passed,5.66,2.06
4018.0,people's,people's,5.66,1.04
4019.0,phillips,phillips,5.66,1.22
4020.0,playoffs,playoffs,5.66,1.7
4021.0,practices,practices,5.66,1.32
4022.0,prepare,prepare,5.66,1.48
4023.0,priority,priority,5.66,1.42
4024.0,reap,reap,5.66,1.52
4025.0,regard,regard,5.66,1.02
4026.0,residents,residents,5.66,1.27
4027.0,rode,rode,5.66,1.12
4028.0,roll,roll,5.66,1.06
4029.0,roots,roots,5.66,1.59
4030.0,rugged,rugged,5.66,1.67
4031.0,sake,sake,5.66,1.47
4032.0,sandy,sandy,5.66,1.73
4033.0,served,served,5.66,1.24
4034.0,seven,seven,5.66,1.26
4035.0,several,several,5.66,0.92
4036.0,shareholders,shareholders,5.66,1.32
4037.0,sidney,sidney,5.66,1.12
4038.0,sign,sign,5.66,1.29
4039.0,silkk,silkk,5.66,1.52
4040.0,sol,sol,5.66,1.61
4041.0,son-in-law,son-in-law,5.66,1.56
4042.0,stretch,stretch,5.66,1.51
4043.0,tenure,tenure,5.66,1.36
4044.0,timing,timing,5.66,1.15
4045.0,tongues,tongues,5.66,1.35
4046.0,tower,tower,5.66,1.41
4047.0,upstairs,upstairs,5.66,1.15
4048.0,usually,usually,5.66,0.89
4049.0,verse,verse,5.66,1.36
4050.0,wrapping,wrapping,5.66,1.22
4051.0,yard,yard,5.66,1.41
4052.0,adequate,adequate,5.66,1.61
4053.0,explains,explains,5.66,1.52
4054.0,doorway,doorway,5.65,1.15
4055.0,drinkin,drinkin,5.65,1.93
4056.0,examined,examined,5.65,1.45
4057.0,height,height,5.65,1.41
4058.0,influenced,influenced,5.65,1.47
4059.0,mami,mami,5.65,1.32
4060.0,mathematics,mathematics,5.65,1.6
4061.0,organisation,organisation,5.65,1.58
4062.0,phases,phases,5.65,1.09
4063.0,realm,realm,5.65,1.47
4064.0,remarked,remarked,5.65,1.6
4065.0,structures,structures,5.65,1.36
4066.0,consisting,consisting,5.65,1.18
4067.0,clown,clown,5.65,1.82
4068.0,equations,equations,5.65,1.28
4069.0,hum,hum,5.65,1.58
4070.0,1950's,1950's,5.64,1.45
4071.0,2day,2day,5.64,1.26
4072.0,ac,ac,5.64,1.54
4073.0,alaska,alaska,5.64,1.63
4074.0,amanda,amanda,5.64,1.41
4075.0,asterisk,asterisk,5.64,1.21
4076.0,bag,bag,5.64,1.06
4077.0,bra,bra,5.64,1.78
4078.0,businesses,businesses,5.64,1.27
4079.0,cable,cable,5.64,1.52
4080.0,charger,charger,5.64,1.12
4081.0,chester,chester,5.64,1.35
4082.0,chinese,chinese,5.64,1.48
4083.0,circular,circular,5.64,1.05
4084.0,civilian,civilian,5.64,1.54
4085.0,civilians,civilians,5.64,1.14
4086.0,closely,closely,5.64,1.52
4087.0,cognitive,cognitive,5.64,1.4
4088.0,combo,combo,5.64,1.27
4089.0,commons,commons,5.64,1.35
4090.0,competition,competition,5.64,1.7
4091.0,construction,construction,5.64,1.54
4092.0,designated,designated,5.64,1.37
4093.0,dive,dive,5.64,1.38
4094.0,editor,editor,5.64,1.44
4095.0,employees,employees,5.64,1.12
4096.0,entitled,entitled,5.64,1.51
4097.0,escape,escape,5.64,2.08
4098.0,every,every,5.0,0.0
4099.0,evidence,evidence,5.0,0.0
4100.0,expects,expects,5.64,1.47
4101.0,financing,financing,5.64,1.91
4102.0,flown,flown,5.64,1.34
4103.0,followers,followers,5.64,1.48
4104.0,gucci,gucci,5.64,1.63
4105.0,guess,guess,5.64,1.08
4106.0,hamilton,hamilton,5.64,1.17
4107.0,handful,handful,5.64,1.26
4108.0,heads,heads,5.64,1.05
4109.0,heights,heights,5.64,1.64
4110.0,holding,holding,5.64,1.12
4111.0,importa,importa,5.64,1.24
4112.0,influence,influence,5.64,1.24
4113.0,inning,inning,5.64,1.19
4114.0,involvement,involvement,5.64,1.37
4115.0,kathleen,kathleen,5.64,1.05
4116.0,kit,kit,5.64,0.94
4117.0,layer,layer,5.64,1.16
4118.0,lit,lit,5.64,1.31
4119.0,means,means,5.64,1.35
4120.0,mtv,mtv,5.64,1.76
4121.0,mystery,mystery,5.64,1.85
4122.0,night's,night's,5.64,1.55
4123.0,obvious,obvious,5.64,1.08
4124.0,oriented,oriented,5.64,1.32
4125.0,owned,owned,5.64,1.78
4126.0,pace,pace,5.64,1.03
4127.0,pennsylvania,pennsylvania,5.64,1.65
4128.0,portions,portions,5.64,1.26
4129.0,presidents,presidents,5.64,1.57
4130.0,probably,probably,5.64,1.24
4131.0,provision,provision,5.64,1.31
4132.0,purposes,purposes,5.64,1.45
